CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,203.18
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,163.73
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,827.94
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,584.73
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,621.83
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,209.76
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,664.27
CITY OF FARMERS BRANCH,Utilities-Water,6/29/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,401.87
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,3805.72
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,2298.68
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,477.07
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,2721.62
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,1076.01
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,618.12
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,219.82
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,508.54
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,3680.53
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,658.93
CITY OF FARMERS BRANCH,Utilities-Water,7/22/10,932.77
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,1619.75
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,6045.78
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,181.7
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,605.2
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,298.99
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,3290.2
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,3369.07
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,462.3
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,436.33
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,11.69
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,1068.59
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,658.9
CITY OF FARMERS BRANCH,Utilities-Water,8/24/10,209.76
CITY OF GARLAND,Other Contracted Svces/Labor,9/15/09,452.4
CITY OF GARLAND,Rental/Lease-Other,10/6/09,985
CITY OF GARLAND,Utilities-Water,10/15/09,1758.79
CITY OF GARLAND,Promotional Activities,11/3/09,25
CITY OF GARLAND,Utilities-Water,11/19/09,233.46
CITY OF GARLAND,Utilities-Water,12/8/09,532.45
CITY OF GARLAND,Utilities-Water,1/12/10,3366.4
CITY OF GARLAND,Official Functions,1/26/10,800
CITY OF GARLAND,Utilities-Water,2/9/10,338.93
CITY OF GARLAND,Utilities-Water,3/9/10,173.99
CITY OF GARLAND,Utilities-Water,4/8/10,184.76
CITY OF GARLAND,Utilities-Water,5/11/10,431.7
CITY OF GARLAND,Miscellaneous Fees,6/2/10,60
CITY OF GARLAND,Miscellaneous Fees,6/2/10,60
CITY OF GARLAND,Utilities-Water,6/10/10,780.84
CITY OF GARLAND,Utilities-Water,7/15/10,1751.24
CITY OF GARLAND,Utilities-Water,8/10/10,1636.23
CITY OF GRAND PRAIRIE,Reduction for TIFs,2/25/10,167467
CITY OF IRVING,Utilities-Water,9/9/09,67.76
CITY OF IRVING,Utilities-Water,9/9/09,68.67
CITY OF IRVING,Utilities-Water,9/9/09,353.82
CITY OF IRVING,Utilities-Water,9/9/09,8.15
CITY OF IRVING,Utilities-Water,9/29/09,8.15
CITY OF IRVING,Utilities-Water,9/29/09,173.47
CITY OF IRVING,Utilities-Water,9/29/09,44.07
CITY OF IRVING,Utilities-Water,9/29/09,8123.35
CITY OF IRVING,Utilities-Water,10/6/09,85.76
CITY OF IRVING,Utilities-Water,10/6/09,1744.67
CITY OF IRVING,Utilities-Water,10/6/09,72.55
CITY OF IRVING,Utilities-Water,10/6/09,8.15
CITY OF IRVING,Utilities-Water,10/29/09,8043.45
CITY OF IRVING,Utilities-Water,10/29/09,233.68
CITY OF IRVING,Utilities-Water,10/29/09,44.07
CITY OF IRVING,Utilities-Water,10/29/09,8.15
CITY OF IRVING,Utilities-Water,11/5/09,8.15
CITY OF IRVING,Utilities-Water,11/5/09,70.17
CITY OF IRVING,Utilities-Water,11/5/09,1358.57
CITY OF IRVING,Utilities-Water,11/5/09,87.26
CITY OF IRVING,Utilities-Water,11/25/09,8.15
CITY OF IRVING,Utilities-Water,11/25/09,6125.14
CITY OF IRVING,Utilities-Water,11/25/09,44.07
CITY OF IRVING,Utilities-Water,11/25/09,235.84
CITY OF IRVING,Utilities-Water,12/8/09,87.26
CITY OF IRVING,Utilities-Water,12/8/09,8.15
CITY OF IRVING,Utilities-Water,12/8/09,85.04
CITY OF IRVING,Utilities-Water,12/8/09,1156.06
CITY OF IRVING,Utilities-Water,12/24/09,44.07
CITY OF IRVING,Utilities-Water,12/24/09,148.11
CITY OF IRVING,Utilities-Water,12/24/09,8.15
CITY OF IRVING,Utilities-Water,12/24/09,6553.57
CITY OF IRVING,Utilities-Water,1/14/10,87.26
CITY OF IRVING,Utilities-Water,1/14/10,1152.39
CITY OF IRVING,Utilities-Water,1/14/10,78.02
CITY OF IRVING,Utilities-Water,1/14/10,8.15
CITY OF IRVING,Promotional Activities,1/20/10,40
CITY OF IRVING,Rental/Lease-Other,1/20/10,50
CITY OF IRVING,Utilities-Water,1/28/10,301.75
CITY OF IRVING,Utilities-Water,1/28/10,4755.63
CITY OF IRVING,Utilities-Water,1/28/10,44.07
CITY OF IRVING,Utilities-Water,1/28/10,8.15
CITY OF IRVING,Utilities-Water,2/4/10,87.26
CITY OF IRVING,Utilities-Water,2/4/10,236.94
CITY OF IRVING,Utilities-Water,2/4/10,61.34
CITY OF IRVING,Utilities-Water,2/4/10,8.15
CITY OF IRVING,Utilities-Water,2/25/10,221.19
CITY OF IRVING,Utilities-Water,2/25/10,44.07
CITY OF IRVING,Utilities-Water,2/25/10,4770.27
CITY OF IRVING,Utilities-Water,2/25/10,8.15
CITY OF IRVING,Utilities-Water,3/9/10,8.15
CITY OF IRVING,Utilities-Water,3/9/10,71.35
CITY OF IRVING,Utilities-Water,3/9/10,20.95
CITY OF IRVING,Utilities-Water,3/9/10,87.26
CITY OF IRVING,Utilities-Water,3/25/10,232.18
CITY OF IRVING,Utilities-Water,3/25/10,4854.5
CITY OF IRVING,Utilities-Water,3/25/10,44.07
CITY OF IRVING,Utilities-Water,3/25/10,8.15
CITY OF IRVING,Utilities-Water,4/1/10,8.15
CITY OF IRVING,Utilities-Water,4/1/10,87.26
CITY OF IRVING,Utilities-Water,4/1/10,140.89
CITY OF IRVING,Utilities-Water,4/1/10,21.05
CITY OF IRVING,Utilities-Water,4/29/10,8.15
CITY OF IRVING,Utilities-Water,4/29/10,250.49
CITY OF IRVING,Utilities-Water,4/29/10,44.07
CITY OF IRVING,Utilities-Water,4/29/10,5597.84
CITY OF IRVING,Utilities-Water,5/11/10,87.26
CITY OF IRVING,Utilities-Water,5/11/10,193.24
CITY OF IRVING,Utilities-Water,5/11/10,21.05
CITY OF IRVING,Utilities-Water,5/11/10,8.15
CITY OF IRVING,Utilities-Water,6/2/10,6433.65
CITY OF IRVING,Utilities-Water,6/2/10,282.48
CITY OF IRVING,Utilities-Water,6/2/10,8.15
CITY OF IRVING,Utilities-Water,6/2/10,44.07
CITY OF IRVING,Utilities-Water,6/8/10,152.53
CITY OF IRVING,Utilities-Water,6/8/10,925.46
CITY OF IRVING,Utilities-Water,6/8/10,8.15
CITY OF IRVING,Utilities-Water,6/8/10,87.26
CITY OF IRVING,Utilities-Water,6/29/10,223.89
CITY OF IRVING,Utilities-Water,6/29/10,6876.73
CITY OF IRVING,Utilities-Water,6/29/10,44.07
CITY OF IRVING,Utilities-Water,6/29/10,8.15
CITY OF IRVING,Utilities-Water,7/1/10,8.15
CITY OF IRVING,Utilities-Water,7/1/10,87.26
CITY OF IRVING,Utilities-Water,7/1/10,158.34
CITY OF IRVING,Utilities-Water,7/1/10,1126.76
CITY OF IRVING,Utilities-Water,7/29/10,232.5
CITY OF IRVING,Utilities-Water,7/29/10,8335.46
CITY OF IRVING,Utilities-Water,7/29/10,44.07
CITY OF IRVING,Utilities-Water,7/29/10,8.15
CITY OF IRVING,Utilities-Water,8/3/10,1060.11
CITY OF IRVING,Utilities-Water,8/3/10,8.15
CITY OF IRVING,Utilities-Water,8/3/10,171.65
CITY OF IRVING,Utilities-Water,8/3/10,87.26
CITY OF IRVING,Utilities-Water,8/26/10,44.07
CITY OF IRVING,Utilities-Water,8/26/10,7250.18
CITY OF IRVING,Utilities-Water,8/26/10,8.15
CITY OF IRVING,Utilities-Water,8/26/10,209.25
CITY OF IRVING TIF FUND,Reduction for TIFs,5/25/10,793336.72
CITY OF LANCASTER,Utilities-Water,9/17/09,10.38
CITY OF LANCASTER,Utilities-Water,10/20/09,10.38
CITY OF LANCASTER,Utilities-Water,11/19/09,2028.4
CITY OF LANCASTER,Utilities-Water,12/22/09,2615.8
CITY OF LANCASTER,Rental/Lease-Other,1/12/10,308
CITY OF LANCASTER,Utilities-Water,1/20/10,1929.4
CITY OF LANCASTER,Utilities-Water,2/16/10,2688.95
CITY OF LANCASTER,Utilities-Water,3/11/10,736.45
CITY OF LANCASTER,Official Functions,3/11/10,100
CITY OF LANCASTER,Utilities-Water,4/20/10,11
CITY OF LANCASTER,Utilities-Water,5/13/10,11
CITY OF LANCASTER,Utilities-Water,6/10/10,4285.6
CITY OF LANCASTER,Utilities-Water,7/20/10,4175.05
CITY OF LANCASTER,Utilities-Water,8/12/10,6530.7
CITY OF MESQUITE,Rental/Lease-Building,11/17/09,200
CITY OF MESQUITE,Miscellaneous-Income Refund,12/10/09,1200
CITY OF MESQUITE,Miscellaneous Fees,6/10/10,25
CITY OF MESQUITE,Architects & Engineers,6/15/10,6472.52
CITY OF MESQUITE,Promotional Activities,8/10/10,100
CITY OF MESQUITE HEALTH OFFICE,Miscellaneous Fees,6/29/10,200
CITY OF MESQUITE HEALTH OFFICE,Miscellaneous Fees,6/29/10,60
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,1115.43
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,1097.3
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,17.91
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,19.7
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,39.33
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,-1.88
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,201.95
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,163.85
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,144.8
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,71.77
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,85.11
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,67.33
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,9371.23
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,410.86
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,3121.77
CITY OF MESQUITE UTILITIES,Utilities-Water,9/1/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,1191.92
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,253.53
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,1776.05
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,1457.13
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,449.6
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,10101.48
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,100.98
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,115.59
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,100.98
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,103.52
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,122.57
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,266.08
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,8.39
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,36.85
CITY OF MESQUITE UTILITIES,Utilities-Water,9/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,152.44
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,955.02
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,22.39
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,763.58
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,577.92
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,6960.03
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,139.19
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,188.1
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,142.85
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,117.29
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,153.79
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,356.73
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,25.76
CITY OF MESQUITE UTILITIES,Utilities-Water,10/29/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,19.47
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,21.46
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,77.37
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,142.85
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,168.39
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,442.15
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,175.69
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,223.15
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,175.69
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,6485.53
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,696.91
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,1258.58
CITY OF MESQUITE UTILITIES,Utilities-Water,12/3/09,981.3
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,682.73
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,31.19
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,509.82
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,469.88
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,2762.53
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,179.35
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,183.72
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,186.65
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,91.75
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,102.69
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,346.51
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,107.48
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,17.28
CITY OF MESQUITE UTILITIES,Utilities-Water,1/14/10,10.9
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,19.5
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,619.22
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,34.07
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,77.15
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,218.76
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,2069.03
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,36.99
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,36.99
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,69.85
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,135.55
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,353.08
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,190.76
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,60.35
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,263.1
CITY OF MESQUITE UTILITIES,Utilities-Water,2/2/10,61.08
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,6.21
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,23.12
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,531.93
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,113.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,124.59
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,207.08
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,135.55
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,131.89
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,2689.53
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,6.21
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,221.68
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,136.27
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,73.07
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,80.06
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,81.28
CITY OF MESQUITE UTILITIES,Utilities-Water,2/25/10,684.92
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,29.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,65.46
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,115.1
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,59.39
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,26.15
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,332.61
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,60.12
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,410.02
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,8.95
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,2543.53
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,117.29
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,184.45
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,117.29
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,95.39
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,109.99
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,610.05
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,3/30/10,614.11
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,8.16
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,41.37
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,43.75
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,1625.47
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,124.59
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,106.35
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,120.95
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,273.51
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,117.29
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4368.53
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,11.68
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,1231.27
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,652.14
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,141.38
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,80.79
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,860.12
CITY OF MESQUITE UTILITIES,Utilities-Water,5/4/10,70.72
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,85.17
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,144.3
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,1182.73
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,300.52
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,5865.03
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,142.85
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,199.05
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,142.85
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,124.59
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,142.85
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,1088.92
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,11.45
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,457.42
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,25.31
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,226.73
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,994.45
CITY OF MESQUITE UTILITIES,Utilities-Water,5/27/10,361.63
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,907.07
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,117.29
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,68.38
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,5788.32
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,814.45
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,10391.03
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,4.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,77.15
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,113.65
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,80.79
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,109.99
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,154.52
CITY OF MESQUITE UTILITIES,Utilities-Water,6/29/10,249.42
